vote_count,id,video,vote_average,title,popularity,poster_path,original_language,original_title,genre_ids,backdrop_path,adult,overview,release_date,release_year
2080,52520,FALSE,6.1,Underworld: Awakening,23.030226,/ayazc5fQ2YAw7vjaE1WGlJWtGX9.jpg,en,Underworld: Awakening,14|28|27,/8iNsXY3LPsuT0gnUiTBMoNuRZI7.jpg,FALSE,"After being held in a coma-like state for fifteen years, vampire Selene learns that she has a fourteen-year-old vampire/Lycan hybrid daughter named Nissa, and when she finds her, they must stop BioCom from creating super Lycans that will kill them all.",2012-01-19,2012
5632,62177,FALSE,6.8,Brave,22.729183,/qhABv2d4NZLhsOOA4iBFM4rfuJC.jpg,en,Brave,16|12|35|10751|28|14,/sfRCA9g3CunpnZO3QurHSIRcsUq.jpg,FALSE,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",2012-06-21,2012
1910,71552,FALSE,6.1,American Reunion,21.536126,/yfOZaUh08d1YtLCtgvfRRAssrR7.jpg,en,American Reunion,35,/tF32ruwlUGECw25FKVyWdIiTuxu.jpg,FALSE,"The characters we met a little more than a decade ago are returning to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t and that time and distance can’t break the bonds of friendship. It was summer 1999 when four small-town Michigan boys began a quest to lose their virginity. In the years that have passed, Jim and Michelle married while Kevin and Vicky said goodbye. Oz and Heather grew apart, but Finch still longs for Stifler’s mom. Now these lifelong friends have come home as adults to reminisce about – and get inspired by – the hormonal teens who launched a comedy legend.",2012-04-04,2012
2099,83666,FALSE,7.6,Moonrise Kingdom,20.998458,/ysTohGF7NY9Z6MYz9vLNYiyzh0r.jpg,en,Moonrise Kingdom,35|18|10749,/1mKI5UfeCetrB3HZbYt6VTn7K9m.jpg,FALSE,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.",2012-05-16,2012
1619,72570,FALSE,7,The Vow,20.343758,/qHNjcjKa6VHJsa0Eu0DHl2BaYw3.jpg,en,The Vow,18|10749,/cfp28CJU7Xak3MEjjIMkZLkTtIW.jpg,FALSE,"Happy young married couple Paige and Leo are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage.",2012-02-05,2012
1514,59961,FALSE,6.3,Safe House,19.00976,/q83VacoG2hHLvORTPtvCXKsdBSN.jpg,en,Safe House,28|53,/wX0mOAa91dTAT2WCGRvvpWUKAeD.jpg,FALSE,"A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead.",2012-02-09,2012
2318,76726,FALSE,6.7,Chronicle,18.88009,/kdyrdFIt29FUmLIKvedAc2j4rpo.jpg,en,Chronicle,878|18|53,/sFX00F1vepUA6XO3gIWszJW2Tp8.jpg,FALSE,"Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over.",2012-02-01,2012
11110,70160,FALSE,6.9,The Hunger Games,18.799136,/iLJdwmzrHFjFwI5lvYAT1gcpRuA.jpg,en,The Hunger Games,878|12|14,/1LTLrl06uII4w2BTpnQnmWwrKi.jpg,FALSE,"Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching.",2012-03-12,2012
1218,73723,FALSE,6.3,The Lorax,18.072246,/6FuYtjegxaUv7n7C733hUEOQytR.jpg,en,The Lorax,16|10751,/7CuXAFUWcOlR5kt07ln1fZDxdHX.jpg,FALSE,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.",2012-03-01,2012
2148,76493,FALSE,5.9,The Dictator,17.629928,/uAvG211cGNKSFyPzXFVMZzjkBB8.jpg,en,The Dictator,35,/vewrjWMWreEWfF962fSdFgEvi84.jpg,FALSE,The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.,2012-05-15,2012
1112,49527,FALSE,6.2,Man on a Ledge,17.360409,/ssl4ZcThbMtEPNBEXmWpSgtT9xK.jpg,en,Man on a Ledge,28|53|80,/iol2mmfheqTk9AmQXwmgCwKYHm7.jpg,FALSE,"An ex-cop turned con threatens to jump to his death from a Manhattan hotel rooftop. The NYPD dispatch a female police psychologist to talk him down. However, unbeknownst to the police on the scene, the suicide attempt is a cover for the biggest diamond heist ever pulled.",2012-01-13,2012
1370,62764,FALSE,5.6,Mirror Mirror,17.04596,/twCU43qv4VVqqsIi1NMnGj2kXmp.jpg,en,Mirror Mirror,12|35|18|10751|14,/b6oaKs9wG3cdJKNCSNg0U3nv2gQ.jpg,FALSE,"After she spends all her money, an evil enchantress queen schemes to marry a handsome, wealthy prince. There's just one problem - he's in love with a beautiful princess, Snow White. Now, joined by seven rebellious dwarves, Snow White launches an epic battle of good vs. evil...",2012-03-15,2012
3153,76492,FALSE,6.8,Hotel Transylvania,16.820447,/9qugesYpAWHUpdrw2w8URSGkAPt.jpg,en,Hotel Transylvania,16|35|10751|14,/pQPRp30zd0BSaefterJnLmh4Rs9.jpg,FALSE,"Welcome to Hotel Transylvania, Dracula's lavish five-stake resort, where monsters and their families can live it up and no humans are allowed. One special weekend, Dracula has invited all his best friends to celebrate his beloved daughter Mavis's 118th birthday. For Dracula catering to all of these legendary monsters is no problem but the party really starts when one ordinary guy stumbles into the hotel and changes everything!",2012-09-20,2012
3366,75780,FALSE,6.3,Jack Reacher,15.426169,/38bmEXmuJuInLs9dwfgOGCHmZ7l.jpg,en,Jack Reacher,80|18|53,/ezXodpP429qK0Av89pVNlaXWJkQ.jpg,FALSE,"In an innocent heartland city, five are shot dead by an expert sniper. The police quickly identify and arrest the culprit, and build a slam-dunk case. But the accused man claims he's innocent and says ""Get Jack Reacher."" Reacher himself sees the news report and turns up in the city. The defense is immensely relieved, but Reacher has come to bury the guy. Shocked at the accused's request, Reacher sets out to confirm for himself the absolute certainty of the man's guilt, but comes up with more than he bargained for.",2012-12-20,2012
4021,68734,FALSE,7.1,Argo,15.402221,/oai3xLBQHpIh18VJdRCcL7D0Yg0.jpg,en,Argo,18|53,/dluuOrh0uoH0rmqG7RWMlkJf6Gt.jpg,FALSE,"As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.",2012-10-11,2012
368,75258,FALSE,6.6,Secret of the Wings,15.226244,/4oBoAsIGEw9z4R5XqhtuVmpznGk.jpg,en,Secret of the Wings,16|10751|14|12,/wMpL6qA67gTupcwXV8w6VIJzLxa.jpg,FALSE,Tinkerbell wanders into the forbidden Winter woods and meets Periwinkle. Together they learn the secret of their wings and try to unite the warm fairies and the winter fairies to help Pixie Hollow.,2012-08-17,2012
2961,49040,FALSE,6,The Bourne Legacy,15.177716,/AnKnLsybNhnibvA3mba1ct9Nnb6.jpg,en,The Bourne Legacy,28|53,/8kdXppXTbg50prSXsnLJikithmT.jpg,FALSE,"New CIA operative, Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.",2012-08-08,2012
271,125509,FALSE,4.8,Wrong Turn 5: Bloodlines,15.127272,/olnVrUyoL2ntBBuipvXBecCbTBX.jpg,en,Wrong Turn 5: Bloodlines,27|53,/euv2zu83YBRQDOjcsPy3vWkyO5n.jpg,FALSE,"A small West Virginia town is hosting the legendary Mountain Man Festival on Halloween, where throngs of costumed party goers gather for a wild night of music and mischief. But an inbred family of hillbilly cannibals kill the fun when they trick and treat themselves to a group of visiting college students.",2012-10-23,2012
3150,82675,FALSE,6.1,Taken 2,14.457664,/rDX2zd9aVMJnBmlS8efwOYsi76R.jpg,en,Taken 2,28|80|53,/uLQjXZq6307jTgcACnhOeh5mCK2.jpg,FALSE,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",2012-09-27,2012
2226,49049,FALSE,6.6,Dredd,14.288932,/71fkYuMVMtdbREh9Mp3gTFmI8Bv.jpg,en,Dredd,28|878,/kqKcID44nGtIxhhzmziAX65abRx.jpg,FALSE,"In the future, America is a dystopian wasteland. The latest scourge is Ma-Ma, a prostitute-turned-drug pusher with a dangerous new drug and aims to take over the city. The only possibility of stopping her is an elite group of urban police called Judges, who combine the duties of judge, jury and executioner to deliver a brutal brand of swift justice. But even the top-ranking Judge, Dredd, discovers that taking down Ma-Ma isn’t as easy as it seems in this explosive adaptation of the hugely popular comic series.",2012-09-07,2012
2934,62213,FALSE,5.8,Dark Shadows,14.25225,/6125p54Jnog3kFsY33oMQF3d1dJ.jpg,en,Dark Shadows,35|14,/thzGA2cOW37jCxJ7sJeBNGVGZKj.jpg,FALSE,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,2012-05-08,2012
111,112160,FALSE,4.2,Sexual Chronicles of a French Family,14.196518,/pU2nD3Llaz3Taq5FAaQUg00uJYD.jpg,fr,Chroniques sexuelles d'une famille d'aujourd'hui,35|18,/dhsYvPtiBoNfxXqIsBKqV7cTQwm.jpg,FALSE,Three generations of a French family open up about their sexual experiences and desires after young Romain is caught masturbating in his biology class.,2012-05-09,2012
1280,77930,FALSE,6,Magic Mike,13.984648,/lEtUcdnGdtZzMUUMdrVVmJNIl6T.jpg,en,Magic Mike,18|35,/uaHEBPugW19sneaJNNeuOtZiSxB.jpg,FALSE,"Mike, an experienced stripper, takes a younger performer called The Kid under his wing and schools him in the arts of partying, picking up women, and making easy money.",2012-06-28,2012
1769,57165,FALSE,5.5,Wrath of the Titans,13.70509,/Albfq3ziSCQVyh5PzMSsFmmgHmy.jpg,en,Wrath of the Titans,14|12|28,/mdDiviHKdjYZ8kFZKaoz4ZfYcwM.jpg,FALSE,"A decade after his heroic defeat of the monstrous Kraken, Perseus-the demigod son of Zeus-is attempting to live a quieter life as a village fisherman and the sole parent to his 10-year old son, Helius. Meanwhile, a struggle for supremacy rages between the gods and the Titans. Dangerously weakened by humanity's lack of devotion, the gods are losing control of the imprisoned Titans and their ferocious leader, Kronos, father of the long-ruling brothers Zeus, Hades and Poseidon.",2012-03-27,2012
1343,72545,FALSE,5.7,Journey 2: The Mysterious Island,13.053079,/jMu45saMeqB2RGDqV3HoQ3XgZ2a.jpg,en,Journey 2: The Mysterious Island,12|28|878,/hFyKO3lkv6hY0goDa1Zv6MLtCD5.jpg,FALSE,"Sean Anderson partners with his mom's boyfriend on a mission to find his grandfather, who is thought to be missing on a mythical island.",2012-01-19,2012
400,109689,FALSE,6.6,I Want You,12.99595,/z13I3sWzOoKBDAEpJ7iK9bSznQn.jpg,es,Tengo ganas de ti,18|10749,/7B3I7S9a4bLonbYw6XVcoDzW8RT.jpg,FALSE,"Sequel to ""Three Steps Above Heaven"". The sexy Gin (Clara Lago) is the new love of Hache (Mario Casas), but this can not forget his former girlfriend (Maria Valverde), so the love triangle is inevitable.",2012-06-22,2012
84,133931,FALSE,5.3,Zambezia,12.77428,/dLZTSTe4czdJ3Fr6vwy8XwVzLF5.jpg,en,Zambezia,35|16|12|10751,/5xPTAstcnDpZWmai8mocGUHChKF.jpg,FALSE,"Set in a bustling bird city on the edge of the majestic Victoria Falls, ""Zambezia"" is the story of Kai - a naïve, but high-spirited young falcon who travels to the bird city of ""Zambezia"" where he discovers the truth about his origins and, in defending the city, learns how to be part of a community",2012-06-05,2012
334,94348,FALSE,5.1,Alex Cross,12.220943,/aaxWTwrsv7PqC0tKpZl0tRPiYDV.jpg,en,Alex Cross,28|53|80|9648,/szxGcE0e6YjpKjcGFPsydA0WKer.jpg,FALSE,"After Washington DC detective Alex Cross is told that a family member has been murdered, he vows to track down the killer. He soon discovers that she was not his first victim and that things are not what they seem.",2012-10-18,2012
1491,86838,FALSE,6.7,Seven Psychopaths,11.51218,/3Zs6Ne6QAEOzQRz85VToH8ml6ab.jpg,en,Seven Psychopaths,35|80,/4H6vE7fvB0gvaaSRJyguUu67FvF.jpg,FALSE,A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.,2012-09-07,2012
938,77174,FALSE,6.7,ParaNorman,11.438582,/pfGmWVyGHgdJrdKrZ5RWZpbAhkn.jpg,en,ParaNorman,10751|16|12|35,/skS71TG4zVfnm2lk1aYgDztrrVt.jpg,FALSE,"In the town of Blithe Hollow, Norman Babcock is a boy who can speak to the dead, but no one besides his eccentric new friend, Neil, believes his ability is real. One day, Norman's estranged eccentric uncle tells him of an important annual ritual he must take up to protect the town from an curse cast by a witch it condemned centuries ago. Eventually, Norman decides to cooperate, but things don't go according to plan. Now, a magic storm of the witch threatens Blithe Hollow as the accursed dead rise. Together with unexpected new companions, Norman struggles to save his town, only to discover the horrific truth of the curse. With that insight, Norman must resolve the crisis for good as only he can.",2012-08-03,2012
624,80389,FALSE,6.4,Get the Gringo,11.311298,/tHhJ5evvhy9G2g0NbkZHNeDz4UO.jpg,en,Get the Gringo,28|53|80|18,/gxbO2y8jeEvwGHDLC8ErqSf61ca.jpg,FALSE,A career criminal (Gibson) nabbed by Mexican authorities is placed in a tough prison where he learns to survive with the help of a 9-year-old boy.,2012-03-15,2012
1269,58244,FALSE,6.2,Upside Down,11.3007,/jSPjz6sgbtGXvsKkAdb9Ucv8nUu.jpg,en,Upside Down,10749|878|18|14,/q4LkO5LPHGO8FGUzfZfYQYnmAjf.jpg,FALSE,"In an alternate universe where twinned worlds have opposite gravities, a young man battles interplanetary prejudice and the laws of physics in his quest to reunite with the long-lost girl of his dreams in this visually stunning romantic adventure that poses the question: what if love was stronger than gravity?",2012-09-27,2012
643,110420,FALSE,8.1,Wolf Children,11.192911,/rDMxjCYEVnvLC4nsBpB6wjL0LDy.jpg,ja,おおかみこどもの雨と雪,16|18|10751|14,/1Y66fi0srOb0ijAOg069DXriD3S.jpg,FALSE,"Hana, a nineteen-year-old college student, falls in love with a man only for him to reveal his secret; he is a Wolf Man. Eventually the couple bear two children together; a son and daughter they name Ame and Yuki who both inherit the ability to transform into wolves from their father. When the man Hana fell in love with suddenly dies, she makes the decision to move to a rural town isolated from society to continue raising the children in protection.",2012-07-21,2012
476,75674,FALSE,6.3,Act of Valor,11.169973,/1Xcd5ci69pVXMPP02DU11Ffq0yY.jpg,en,Act of Valor,28|53|10752,/htNeKbkSBubGrdmPPg8lFZjSUdH.jpg,FALSE,"When a covert mission to rescue a kidnapped CIA operative uncovers a chilling plot, an elite, highly trained U.S. SEAL team speeds to hotspots around the globe, racing against the clock to stop a deadly terrorist attack.",2012-02-24,2012
1520,65086,FALSE,6.1,The Woman in Black,11.108149,/y4Z9m5jbPhFAEMWsMHo71Bh1vzi.jpg,en,The Woman in Black,18|27|53,/xkXB31hBfU6A5bZlaGjNLvdfiYc.jpg,FALSE,"The story follows a young lawyer, Arthur Kipps, who is ordered to travel to a remote village and sort out a recently deceased client’s papers. As he works alone in the client’s isolated house, Kipps begins to uncover tragic secrets, his unease growing when he glimpses a mysterious woman dressed only in black. Receiving only silence from the locals, Kipps is forced to uncover the true identity of the Woman in Black on his own, leading to a desperate race against time when he discovers her true identity.",2012-02-03,2012
